Date_Param,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,Gorontalo,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku,Maluku Utara,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua,Papua Barat,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2022-06-23,21500.0,23650.0,18250.0,49200.0,29850.0,24000.0,26700.0,19950.0,27100.0,40000.0,17500.0,70000.0,63613.025528881,30000.0,35850.0,70650.0,63750.0,38350.0,80000.0,50350.0,39096.55172413793,50500.0,22750.0,37500.0,27750.0,13000.0,22200.0,34000.0,24000.0,24350.0,66650.0,26150.0
2022-06-24,35000.0,50000.0,40000.0,49200.0,29850.0,75000.0,60300.0,44250.0,36300.0,40000.0,57200.0,70000.0,63971.78538606961,30000.0,35850.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,50500.0,22750.0,37500.0,48000.0,13000.0,22200.0,34000.0,24000.0,24350.0,66650.0,26150.0
2022-06-25,35000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,50650.0,36300.0,40000.0,57200.0,70000.0,64093.72701415095,107500.0,35850.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,22750.0,37500.0,48000.0,13000.0,22200.0,34000.0,24000.0,24350.0,66650.0,26150.0
2022-06-26,35000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,50650.0,36300.0,40000.0,57200.0,70000.0,64335.1959567758,107500.0,35850.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,22750.0,37500.0,48000.0,13000.0,22200.0,34000.0,24000.0,24350.0,66650.0,26150.0
2022-06-27,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,38564.081449532314,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-06-28,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,38839.37842243113,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-06-29,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,39111.2853499687,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-06-30,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,39326.900430119655,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-01,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,39655.16829773434,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-02,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,40086.20804354919,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-03,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,40517.245671829485,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-04,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,40948.27952086684,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-05,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,41379.30719229998,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-06,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,41810.32974812659,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-07,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,42241.323401961155,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-08,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,42672.31505248474,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-09,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,43103.31015190035,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-10,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,43534.32228350148,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-11,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,43965.40492198217,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-12,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,44396.62665404324,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-13,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,44828.14352011319,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-14,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,45259.72193070469,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-15,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,45690.84189592479,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-16,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,46121.47196009355,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-17,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,46551.671510471744,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-18,40000.0,50000.0,40000.0,49200.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,70650.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,46981.58943829758,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-19,40000.0,50000.0,40000.0,42500.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,76250.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,47411.6304279891,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-20,40000.0,50000.0,40000.0,42500.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,70000.0,65650.0,107500.0,76650.0,76250.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,47847.06310359373,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-21,40000.0,50000.0,40000.0,42500.0,69200.0,75000.0,60300.0,62500.0,67050.0,66000.0,57200.0,55850.0,65650.0,107500.0,76650.0,76250.0,63750.0,39350.0,85000.0,50350.0,38350.0,73350.0,58400.0,48177.627097263634,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,66650.0,44750.0
2022-07-22,40000.0,50000.0,40000.0,42500.0,69200.0,45000.0,59200.0,62500.0,67050.0,66000.0,57200.0,55850.0,65650.0,107500.0,76650.0,76250.0,38750.0,39350.0,85000.0,35850.0,38350.0,73350.0,58400.0,48399.286946506545,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,51700.0,44750.0
2022-07-23,40000.0,50000.0,40000.0,72500.0,69200.0,45000.0,59200.0,62500.0,67050.0,66000.0,57200.0,55850.0,65650.0,107500.0,76650.0,76250.0,38750.0,39350.0,85000.0,35850.0,38350.0,73350.0,58400.0,48673.24821101976,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,51700.0,44750.0
2022-07-24,40000.0,50000.0,40000.0,72500.0,69200.0,45000.0,59200.0,62500.0,67050.0,66000.0,57200.0,55850.0,65650.0,107500.0,76650.0,76250.0,38750.0,39350.0,85000.0,35850.0,38350.0,73350.0,58400.0,48943.98872908522,48000.0,40000.0,58350.0,56400.0,72500.0,163350.0,51700.0,44750.0
2022-07-25,46750.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,50400.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-07-26,46750.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,50400.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-07-27,46750.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,50400.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-07-28,46750.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,50400.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-07-29,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-07-30,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-07-31,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-01,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-02,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-03,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-04,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-05,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-06,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-07,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-08,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-09,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-10,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-11,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-12,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-13,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-14,54250.0,64500.0,32500.0,72500.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-15,54250.0,64500.0,32500.0,70000.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-16,54250.0,64500.0,32500.0,70000.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-17,54250.0,64500.0,32500.0,70000.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-18,54250.0,64500.0,32500.0,70000.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,76250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-19,54250.0,64500.0,32500.0,70000.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,45250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-20,54250.0,64500.0,32500.0,70000.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,45250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-21,54250.0,64500.0,32500.0,70000.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,55850.0,54000.0,90000.0,60350.0,45250.0,38750.0,63350.0,75000.0,35850.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,51700.0,63750.0
2022-08-22,54250.0,64500.0,32500.0,70000.0,54650.0,45000.0,59200.0,38900.0,48900.0,68500.0,48350.0,34000.0,54000.0,90000.0,60350.0,45250.0,38750.0,63350.0,75000.0,21200.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,34000.0,63750.0
2022-08-23,54250.0,64500.0,32500.0,55850.0,54650.0,49945.31738815774,59200.0,38900.0,48900.0,68500.0,48350.0,34000.0,54000.0,90000.0,60350.0,45250.0,35125.0,63350.0,75000.0,21200.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,34000.0,63750.0
2022-08-24,54250.0,64500.0,32500.0,31650.0,54650.0,51000.0,59200.0,38900.0,48900.0,68500.0,48350.0,34000.0,54000.0,90000.0,60350.0,45250.0,31500.0,63350.0,75000.0,21200.0,45000.0,56650.0,46000.0,50000.0,41500.0,35650.0,40000.0,56550.0,35000.0,30000.0,34000.0,63750.0
2022-08-25,35650.0,33000.0,32500.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,56550.0,44500.0,34000.0,34000.0,33950.0
2022-08-26,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-08-27,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-08-28,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-08-29,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-08-30,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-08-31,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-09-01,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-09-02,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-09-03,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-09-04,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-09-05,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-09-06,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-09-07,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-09-08,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-09-09,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-09-10,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
2022-09-11,35650.0,33000.0,25000.0,31650.0,34700.0,54000.0,35200.0,24700.0,27200.0,40000.0,33000.0,34000.0,49000.0,90000.0,34200.0,45250.0,31500.0,83350.0,80000.0,21200.0,45000.0,61700.0,71900.0,37500.0,35500.0,39000.0,42350.0,51050.0,44500.0,34000.0,34000.0,33950.0
