Date_Param,Semua Provinsi,Aceh,Sumatera Utara,Sumatera Barat,Riau,Kepulauan Riau,Bengkulu,Sumatera Selatan,Kepulauan Bangka Belitung,Lampung,Banten,Jawa Barat,Jawa Tengah,DI Yogyakarta,Jawa Timur,Bali,Nusa Tenggara Barat,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Gorontalo,Sulawesi Selatan,Sulawesi Tenggara,Sulawesi Tengah,Sulawesi Utara,Sulawesi Barat,Maluku,Maluku Utara,Papua,Papua Barat
2026-05-01,38700.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,48350.0,63500.0,50850.0,49250.0
2026-05-02,38700.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,48350.0,63500.0,50850.0,49250.0
2026-05-03,38700.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,48350.0,63500.0,50850.0,49250.0
2026-05-04,38700.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,48350.0,63500.0,50850.0,49250.0
2026-05-05,38700.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,48350.0,63500.0,50850.0,49250.0
2026-05-06,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,63500.0,50850.0,49250.0
2026-05-07,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-08,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-09,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-10,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-11,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-12,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-13,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-14,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-15,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-16,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-17,39900.0,19400.0,14000.0,22650.0,25000.0,52500.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-18,39550.0,19400.0,14000.0,22650.0,25000.0,42400.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-19,39550.0,19400.0,14000.0,22650.0,25000.0,42400.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-20,39550.0,19400.0,14000.0,22650.0,25000.0,42400.0,32000.0,35000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-21,39850.0,19400.0,14000.0,22650.0,25000.0,42400.0,32000.0,45000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,39000.0,45000.0,36150.0,44200.0,51650.0,40000.0,40000.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-22,40050.0,19400.0,14000.0,22650.0,25000.0,42400.0,32000.0,45000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,47500.0,45000.0,36150.0,44200.0,51650.0,40000.0,36250.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-23,40050.0,19400.0,14000.0,22650.0,25000.0,42400.0,32000.0,45000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,47500.0,45000.0,36150.0,44200.0,51650.0,40000.0,36250.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-24,40050.0,19400.0,14000.0,22650.0,25000.0,42400.0,32000.0,45000.0,38350.0,47950.0,37500.0,40000.0,37250.0,40350.0,37200.0,36650.0,47500.0,45000.0,36150.0,44200.0,51650.0,40000.0,36250.0,38650.0,23600.0,30600.0,51650.0,40650.0,76650.0,62500.0,50850.0,49250.0
2026-05-25,41950.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,47050.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-05-26,41950.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,47050.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-05-27,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-05-28,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-05-29,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-05-30,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-05-31,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-01,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-02,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-03,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-04,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-05,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-06,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-07,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-08,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-09,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-10,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-11,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-12,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-13,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-14,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-15,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-16,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-17,42050.0,23900.0,19550.0,32350.0,37500.0,42400.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-18,42100.0,23900.0,19550.0,32350.0,37500.0,44500.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-19,42100.0,23900.0,19550.0,32350.0,37500.0,44500.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-20,42100.0,23900.0,19550.0,32350.0,37500.0,44500.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-21,42100.0,23900.0,19550.0,32350.0,37500.0,44500.0,38650.0,45000.0,32500.0,49000.0,51250.0,51450.0,49400.0,57000.0,52250.0,41650.0,47500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-22,41450.0,23900.0,19550.0,32350.0,37500.0,44500.0,38650.0,39000.0,32500.0,49000.0,51250.0,47700.0,49400.0,57000.0,52250.0,41650.0,37500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-23,41650.0,23900.0,19550.0,32350.0,37500.0,44500.0,38650.0,39000.0,32500.0,49000.0,51250.0,47700.0,49400.0,57000.0,52250.0,41650.0,37500.0,48500.0,45350.0,46700.0,63350.0,45000.0,36250.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-24,42650.0,23900.0,19550.0,32350.0,37500.0,44500.0,38650.0,39000.0,32500.0,49450.0,51250.0,47700.0,49400.0,57000.0,52250.0,41650.0,37500.0,48500.0,45350.0,46700.0,63350.0,45000.0,72500.0,31150.0,33800.0,35250.0,46650.0,54250.0,21650.0,62500.0,34700.0,26900.0
2026-06-25,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-06-26,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-06-27,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-06-28,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-06-29,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-06-30,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-01,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-02,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-03,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-04,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-05,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-06,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-07,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-08,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-09,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-10,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-11,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-12,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-13,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-14,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-15,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-16,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
2026-07-17,46400.0,25550.0,26800.0,23650.0,35000.0,44500.0,36150.0,39000.0,39200.0,49450.0,43750.0,35750.0,38300.0,45350.0,35800.0,43350.0,37500.0,45000.0,44200.0,35850.0,41000.0,80000.0,72500.0,35000.0,33700.0,56000.0,86000.0,50000.0,53350.0,70000.0,69200.0,67900.0
